0,ATKMSG_M_000,!,2,-1,54,1620,0,"-1
0
0
-1
0"
188,ATKMSG_M_047,{tag:0} used Sing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
189,ATKMSG_Y_047,The wild {tag:0} used Sing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
190,ATKMSG_E_047,The opposing {tag:0} used Sing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
191,ATKMSG_T_047,{tag:0}’s {tag:1} used Sing!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
192,ATKMSG_M_048,{tag:0} used Supersonic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
193,ATKMSG_Y_048,The wild {tag:0} used Supersonic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
194,ATKMSG_E_048,The opposing {tag:0} used Supersonic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
195,ATKMSG_T_048,{tag:0}’s {tag:1} used Supersonic!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
196,ATKMSG_M_049,{tag:0} used Sonic Boom!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
197,ATKMSG_Y_049,The wild {tag:0} used Sonic Boom!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
198,ATKMSG_E_049,The opposing {tag:0} used Sonic Boom!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
199,ATKMSG_T_049,{tag:0}’s {tag:1} used Sonic Boom!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
200,ATKMSG_M_050,{tag:0} used Disable!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
201,ATKMSG_Y_050,The wild {tag:0} used Disable!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
202,ATKMSG_E_050,The opposing {tag:0} used Disable!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
203,ATKMSG_T_050,{tag:0}’s {tag:1} used Disable!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
204,ATKMSG_M_051,{tag:0} used Acid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
205,ATKMSG_Y_051,The wild {tag:0} used Acid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
206,ATKMSG_E_051,The opposing {tag:0} used Acid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
207,ATKMSG_T_051,{tag:0}’s {tag:1} used Acid!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
208,ATKMSG_M_052,{tag:0} used Ember!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
209,ATKMSG_Y_052,The wild {tag:0} used Ember!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
210,ATKMSG_E_052,The opposing {tag:0} used Ember!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
211,ATKMSG_T_052,{tag:0}’s {tag:1} used Ember!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
212,ATKMSG_M_053,{tag:0} used Flamethrower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
213,ATKMSG_Y_053,The wild {tag:0} used Flamethrower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
214,ATKMSG_E_053,The opposing {tag:0} used Flamethrower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
215,ATKMSG_T_053,{tag:0}’s {tag:1} used Flamethrower!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
216,ATKMSG_M_054,{tag:0} used Mist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
217,ATKMSG_Y_054,The wild {tag:0} used Mist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
218,ATKMSG_E_054,The opposing {tag:0} used Mist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
219,ATKMSG_T_054,{tag:0}’s {tag:1} used Mist!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
220,ATKMSG_M_055,{tag:0} used Water Gun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
221,ATKMSG_Y_055,The wild {tag:0} used Water Gun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
222,ATKMSG_E_055,The opposing {tag:0} used Water Gun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
223,ATKMSG_T_055,{tag:0}’s {tag:1} used Water Gun!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
224,ATKMSG_M_056,{tag:0} used Hydro Pump!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
225,ATKMSG_Y_056,The wild {tag:0} used Hydro Pump!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
226,ATKMSG_E_056,The opposing {tag:0} used Hydro Pump!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
227,ATKMSG_T_056,{tag:0}’s {tag:1} used Hydro Pump!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
228,ATKMSG_M_057,{tag:0} used Surf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
229,ATKMSG_Y_057,The wild {tag:0} used Surf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
230,ATKMSG_E_057,The opposing {tag:0} used Surf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
231,ATKMSG_T_057,{tag:0}’s {tag:1} used Surf!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
232,ATKMSG_M_058,{tag:0} used Ice Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
233,ATKMSG_Y_058,The wild {tag:0} used Ice Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
234,ATKMSG_E_058,The opposing {tag:0} used Ice Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
235,ATKMSG_T_058,{tag:0}’s {tag:1} used Ice Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
236,ATKMSG_M_059,{tag:0} used Blizzard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
237,ATKMSG_Y_059,The wild {tag:0} used Blizzard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
238,ATKMSG_E_059,The opposing {tag:0} used Blizzard!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
239,ATKMSG_T_059,{tag:0}’s {tag:1} used Blizzard!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
240,ATKMSG_M_060,{tag:0} used Psybeam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
241,ATKMSG_Y_060,The wild {tag:0} used Psybeam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
242,ATKMSG_E_060,The opposing {tag:0} used Psybeam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
243,ATKMSG_T_060,{tag:0}’s {tag:1} used Psybeam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
244,ATKMSG_M_061,{tag:0} used Bubble Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
245,ATKMSG_Y_061,The wild {tag:0} used Bubble Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
246,ATKMSG_E_061,The opposing {tag:0} used Bubble Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
247,ATKMSG_T_061,{tag:0}’s {tag:1} used Bubble Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
248,ATKMSG_M_062,{tag:0} used Aurora Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
249,ATKMSG_Y_062,The wild {tag:0} used Aurora Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
250,ATKMSG_E_062,The opposing {tag:0} used Aurora Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
251,ATKMSG_T_062,{tag:0}’s {tag:1} used Aurora Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
252,ATKMSG_M_063,{tag:0} used Hyper Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
253,ATKMSG_Y_063,The wild {tag:0} used Hyper Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
254,ATKMSG_E_063,The opposing {tag:0} used Hyper Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
255,ATKMSG_T_063,{tag:0}’s {tag:1} used Hyper Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
256,ATKMSG_M_064,{tag:0} used Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
257,ATKMSG_Y_064,The wild {tag:0} used Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
258,ATKMSG_E_064,The opposing {tag:0} used Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
259,ATKMSG_T_064,{tag:0}’s {tag:1} used Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
260,ATKMSG_M_065,{tag:0} used Drill Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
261,ATKMSG_Y_065,The wild {tag:0} used Drill Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
262,ATKMSG_E_065,The opposing {tag:0} used Drill Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
263,ATKMSG_T_065,{tag:0}’s {tag:1} used Drill Peck!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
264,ATKMSG_M_066,{tag:0} used Submission!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
265,ATKMSG_Y_066,The wild {tag:0} used Submission!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
266,ATKMSG_E_066,The opposing {tag:0} used Submission!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
267,ATKMSG_T_066,{tag:0}’s {tag:1} used Submission!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
268,ATKMSG_M_067,{tag:0} used Low Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
269,ATKMSG_Y_067,The wild {tag:0} used Low Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
270,ATKMSG_E_067,The opposing {tag:0} used Low Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
271,ATKMSG_T_067,{tag:0}’s {tag:1} used Low Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
272,ATKMSG_M_068,{tag:0} used Counter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
273,ATKMSG_Y_068,The wild {tag:0} used Counter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
274,ATKMSG_E_068,The opposing {tag:0} used Counter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
275,ATKMSG_T_068,{tag:0}’s {tag:1} used Counter!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
276,ATKMSG_M_069,{tag:0} used Seismic Toss!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
277,ATKMSG_Y_069,The wild {tag:0} used Seismic Toss!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
278,ATKMSG_E_069,The opposing {tag:0} used Seismic Toss!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
279,ATKMSG_T_069,{tag:0}’s {tag:1} used Seismic Toss!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
280,ATKMSG_M_070,{tag:0} used Strength!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
281,ATKMSG_Y_070,The wild {tag:0} used Strength!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
282,ATKMSG_E_070,The opposing {tag:0} used Strength!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
283,ATKMSG_T_070,{tag:0}’s {tag:1} used Strength!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
284,ATKMSG_M_071,{tag:0} used Absorb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
285,ATKMSG_Y_071,The wild {tag:0} used Absorb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
286,ATKMSG_E_071,The opposing {tag:0} used Absorb!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
287,ATKMSG_T_071,{tag:0}’s {tag:1} used Absorb!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
288,ATKMSG_M_072,{tag:0} used Mega Drain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
289,ATKMSG_Y_072,The wild {tag:0} used Mega Drain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
290,ATKMSG_E_072,The opposing {tag:0} used Mega Drain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
291,ATKMSG_T_072,{tag:0}’s {tag:1} used Mega Drain!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
292,ATKMSG_M_073,{tag:0} used Leech Seed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
293,ATKMSG_Y_073,The wild {tag:0} used Leech Seed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
294,ATKMSG_E_073,The opposing {tag:0} used Leech Seed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
295,ATKMSG_T_073,{tag:0}’s {tag:1} used Leech Seed!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
296,ATKMSG_M_074,{tag:0} used Growth!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
297,ATKMSG_Y_074,The wild {tag:0} used Growth!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
298,ATKMSG_E_074,The opposing {tag:0} used Growth!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
299,ATKMSG_T_074,{tag:0}’s {tag:1} used Growth!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
300,ATKMSG_M_075,{tag:0} used Razor Leaf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
301,ATKMSG_Y_075,The wild {tag:0} used Razor Leaf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
302,ATKMSG_E_075,The opposing {tag:0} used Razor Leaf!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
303,ATKMSG_T_075,{tag:0}’s {tag:1} used Razor Leaf!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
304,ATKMSG_M_076,{tag:0} used Solar Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
305,ATKMSG_Y_076,The wild {tag:0} used Solar Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
306,ATKMSG_E_076,The opposing {tag:0} used Solar Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
307,ATKMSG_T_076,{tag:0}’s {tag:1} used Solar Beam!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
308,ATKMSG_M_077,{tag:0} used Poison Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
309,ATKMSG_Y_077,The wild {tag:0} used Poison Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
310,ATKMSG_E_077,The opposing {tag:0} used Poison Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
311,ATKMSG_T_077,{tag:0}’s {tag:1} used Poison Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
312,ATKMSG_M_078,{tag:0} used Stun Spore!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
313,ATKMSG_Y_078,The wild {tag:0} used Stun Spore!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
314,ATKMSG_E_078,The opposing {tag:0} used Stun Spore!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
315,ATKMSG_T_078,{tag:0}’s {tag:1} used Stun Spore!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
316,ATKMSG_M_079,{tag:0} used Sleep Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
317,ATKMSG_Y_079,The wild {tag:0} used Sleep Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
318,ATKMSG_E_079,The opposing {tag:0} used Sleep Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
319,ATKMSG_T_079,{tag:0}’s {tag:1} used Sleep Powder!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
320,ATKMSG_M_080,{tag:0} used Petal Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
321,ATKMSG_Y_080,The wild {tag:0} used Petal Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
322,ATKMSG_E_080,The opposing {tag:0} used Petal Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
323,ATKMSG_T_080,{tag:0}’s {tag:1} used Petal Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
324,ATKMSG_M_081,{tag:0} used String Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
325,ATKMSG_Y_081,The wild {tag:0} used String Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
326,ATKMSG_E_081,The opposing {tag:0} used String Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
327,ATKMSG_T_081,{tag:0}’s {tag:1} used String Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
328,ATKMSG_M_082,{tag:0} used Dragon Rage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
329,ATKMSG_Y_082,The wild {tag:0} used Dragon Rage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
330,ATKMSG_E_082,The opposing {tag:0} used Dragon Rage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
331,ATKMSG_T_082,{tag:0}’s {tag:1} used Dragon Rage!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
332,ATKMSG_M_083,{tag:0} used Fire Spin!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
333,ATKMSG_Y_083,The wild {tag:0} used Fire Spin!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
334,ATKMSG_E_083,The opposing {tag:0} used Fire Spin!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
335,ATKMSG_T_083,{tag:0}’s {tag:1} used Fire Spin!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
336,ATKMSG_M_084,{tag:0} used Thunder Shock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
337,ATKMSG_Y_084,The wild {tag:0} used Thunder Shock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
338,ATKMSG_E_084,The opposing {tag:0} used Thunder Shock!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
339,ATKMSG_T_084,{tag:0}’s {tag:1} used Thunder Shock!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
340,ATKMSG_M_085,{tag:0} used Thunderbolt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
341,ATKMSG_Y_085,The wild {tag:0} used Thunderbolt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
342,ATKMSG_E_085,The opposing {tag:0} used Thunderbolt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
343,ATKMSG_T_085,{tag:0}’s {tag:1} used Thunderbolt!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
344,ATKMSG_M_086,{tag:0} used Thunder Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
345,ATKMSG_Y_086,The wild {tag:0} used Thunder Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
346,ATKMSG_E_086,The opposing {tag:0} used Thunder Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
347,ATKMSG_T_086,{tag:0}’s {tag:1} used Thunder Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
348,ATKMSG_M_087,{tag:0} used Thunder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
349,ATKMSG_Y_087,The wild {tag:0} used Thunder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
350,ATKMSG_E_087,The opposing {tag:0} used Thunder!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
351,ATKMSG_T_087,{tag:0}’s {tag:1} used Thunder!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
352,ATKMSG_M_088,{tag:0} used Rock Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
353,ATKMSG_Y_088,The wild {tag:0} used Rock Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
354,ATKMSG_E_088,The opposing {tag:0} used Rock Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
355,ATKMSG_T_088,{tag:0}’s {tag:1} used Rock Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
356,ATKMSG_M_089,{tag:0} used Earthquake!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
357,ATKMSG_Y_089,The wild {tag:0} used Earthquake!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
358,ATKMSG_E_089,The opposing {tag:0} used Earthquake!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
359,ATKMSG_T_089,{tag:0}’s {tag:1} used Earthquake!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
360,ATKMSG_M_090,{tag:0} used Fissure!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
361,ATKMSG_Y_090,The wild {tag:0} used Fissure!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
362,ATKMSG_E_090,The opposing {tag:0} used Fissure!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
363,ATKMSG_T_090,{tag:0}’s {tag:1} used Fissure!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
364,ATKMSG_M_091,{tag:0} used Dig!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
365,ATKMSG_Y_091,The wild {tag:0} used Dig!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
366,ATKMSG_E_091,The opposing {tag:0} used Dig!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
367,ATKMSG_T_091,{tag:0}’s {tag:1} used Dig!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
368,ATKMSG_M_092,{tag:0} used Toxic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
369,ATKMSG_Y_092,The wild {tag:0} used Toxic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
370,ATKMSG_E_092,The opposing {tag:0} used Toxic!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
371,ATKMSG_T_092,{tag:0}’s {tag:1} used Toxic!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
372,ATKMSG_M_093,{tag:0} used Confusion!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
373,ATKMSG_Y_093,The wild {tag:0} used Confusion!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
